sports_person_id,name,team_abbr,team_name,position,position_desc,team_id,headshot_url,flag_url,assists,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempted_switches_of_play,avg_speed,corners,crosses,crossing_accuracy_rate,defensive_pressures_applied,direct_defensive_pressures_applied,fdcp_top_scorer_rank,forced_turnovers,fouls_against,fouls_for,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_saves,goals,headed_attempt_at_goal,indirect_red_cards,linebreak_attempted_defensive_line_rate,linebreaks_attempted_defensive_line,number_of_involvements,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,offsides,own_goals,passes,passing_accuracy_rate,possession,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_pressure,red_cards,speed_runs,sprints,switches_of_play_rate,total_competition_matches_played,total_competition_minutes_played,total_distance,xg,xg_goal_effiency_rate,yellow_cards
318647,Gatito Fernandez,PAR,Paraguay,GK,Goalkeeper,285023_43928,https://digitalhub.fifa.com/transform/d606fc1a-1644-428f-ada8-69c93198e5b3/FERNANDEZ-Gatito_318647,https://api.fifa.com/api/v3/picture/flags-sq-3/PAR,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
448151,Mark Flekken,NED,Netherlands,GK,Goalkeeper,285023_43960,https://digitalhub.fifa.com/transform/c3d85e26-25ec-46df-957c-9e5feee3faf3/FLEKKEN-Mark_448151,https://api.fifa.com/api/v3/picture/flags-sq-3/NED,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
523007,Tyler Fletcher,SCO,Scotland,MF,Midfielder,285023_43967,https://digitalhub.fifa.com/transform/eb1788f3-b3b1-41f9-b746-85ce1b077c14/FLETCHER-Tyler_523007,https://api.fifa.com/api/v3/picture/flags-sq-3/SCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
485065,Toni Fruk,CRO,Croatia,MF,Midfielder,285023_43938,https://digitalhub.fifa.com/transform/f71b54fc-4cf8-463c-b8cc-7837e3d9eca8/FRUK-Toni_390197,https://api.fifa.com/api/v3/picture/flags-sq-3/CRO,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
384751,Goncalo Guedes,POR,Portugal,FW,Forward,285023_43963,https://digitalhub.fifa.com/transform/ebae7760-2b89-4f53-bc2a-38b1b276f85b/GONCALO-GUEDES_384751,https://api.fifa.com/api/v3/picture/flags-sq-3/POR,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
405562,Eric Garcia,ESP,Spain,DF,Defender,285023_43969,https://digitalhub.fifa.com/transform/96536fc5-7d12-442c-89ba-c7ccdae45d61/GARCIA-Eric_405562,https://api.fifa.com/api/v3/picture/flags-sq-3/ESP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
484691,Joan Garcia,ESP,Spain,GK,Goalkeeper,285023_43969,https://digitalhub.fifa.com/transform/08439f96-c835-4b28-9fc5-7e90d4e82738/GARCIA-Joan_484691,https://api.fifa.com/api/v3/picture/flags-sq-3/ESP,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
483553,Lutsharel Geertruida,NED,Netherlands,DF,Defender,285023_43960,https://digitalhub.fifa.com/transform/1248c411-1f1f-436d-9731-3b1c3b6db0e6/GEERTRUIDA-Lutsharel_483553,https://api.fifa.com/api/v3/picture/flags-sq-3/NED,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
368655,Jose Maria Gimenez,URU,Uruguay,DF,Defender,285023_43930,https://digitalhub.fifa.com/transform/977da143-5380-497d-85f7-d6e5ca34b27c/GIMENEZ-Jose-Maria_368655,https://api.fifa.com/api/v3/picture/flags-sq-3/URU,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
463817,Owen Goodman,CAN,Canada,GK,Goalkeeper,285023_43899,https://digitalhub.fifa.com/transform/a226584e-2566-49be-b8e7-b8e73d3aa127/GOODMAN-Owen_463817,https://api.fifa.com/api/v3/picture/flags-sq-3/CAN,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
215553,Craig Gordon,SCO,Scotland,GK,Goalkeeper,285023_43967,https://digitalhub.fifa.com/transform/6bb645f8-c45e-4630-baf7-b7ddcd905a26/GORDON-Craig_215553,https://api.fifa.com/api/v3/picture/flags-sq-3/SCO,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
395059,Ricardo Goss,RSA,South Africa,GK,Goalkeeper,285023_43883,https://digitalhub.fifa.com/transform/2727bd1f-2d55-4a70-9bd5-58a96d4bf9bc/GOSS-Ricardo_395059,https://api.fifa.com/api/v3/picture/flags-sq-3/RSA,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
391297,Alex Grimaldo,ESP,Spain,DF,Defender,285023_43969,https://digitalhub.fifa.com/transform/5517003d-ede4-43f5-a595-68e9bd17f6ca/GRIMALDO-Alex_391297,https://api.fifa.com/api/v3/picture/flags-sq-3/ESP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
430834,Parfait Guiagon,CIV,Côte d'Ivoire,MF,Midfielder,285023_43854,https://digitalhub.fifa.com/transform/675938a7-c82b-4d9f-8cf8-6e7a42146489/GUIAGON-Parfait_430834,https://api.fifa.com/api/v3/picture/flags-sq-3/CIV,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
360498,Mert Gunok,TUR,Türkiye,GK,Goalkeeper,285023_43972,https://digitalhub.fifa.com/transform/1ce10157-fad1-435e-b21d-b4f25a483bc1/GUNOK-Mert_360498,https://api.fifa.com/api/v3/picture/flags-sq-3/TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
384850,Rajaei Ayed,JOR,Jordan,MF,Midfielder,285023_43820,https://digitalhub.fifa.com/transform/98cfccc5-8732-4a13-a4ec-127c4e886d90/RAJAEI-AYED_384850,https://api.fifa.com/api/v3/picture/flags-sq-3/JOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
419461,Salah Zakaria,QAT,Qatar,GK,Goalkeeper,285023_43834,https://digitalhub.fifa.com/transform/92c49982-ca93-4853-93ea-5f5a3d6a256d/SALAH-ZAKARIA_419461,https://api.fifa.com/api/v3/picture/flags-sq-3/QAT,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
424106,Haissem Hassan,EGY,Egypt,FW,Forward,285023_43855,https://digitalhub.fifa.com/transform/88bef92d-4236-4445-9d6f-c2674e218a60/HAISSEM-HASSAN_424106,https://api.fifa.com/api/v3/picture/flags-sq-3/EGY,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
403046,Dean Henderson,ENG,England,GK,Goalkeeper,285023_43942,https://digitalhub.fifa.com/transform/acb3f8de-1176-40ef-99c2-e671120fbde0/HENDERSON-Dean_403046,https://api.fifa.com/api/v3/picture/flags-sq-3/ENG,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
411470,Lucas Hernandez,FRA,France,DF,Defender,285023_43946,https://digitalhub.fifa.com/transform/6ce8ced5-3b91-4a38-80ca-730e4a2ceb57/HERNANDEZ-Lucas_411470,https://api.fifa.com/api/v3/picture/flags-sq-3/FRA,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
495431,George Hirst,SCO,Scotland,FW,Forward,285023_43967,https://digitalhub.fifa.com/transform/1c9c7ecc-b678-43e6-b8a3-8155776dd003/HIRST-George_495431,https://api.fifa.com/api/v3/picture/flags-sq-3/SCO,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
511118,Lukas Hornicek,CZE,Czechia,GK,Goalkeeper,285023_43995,https://digitalhub.fifa.com/transform/d76a995c-dcd7-4219-a555-3336ac87b052/HORNICEK-Lukas_511118,https://api.fifa.com/api/v3/picture/flags-sq-3/CZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
314255,Hossein Hosseini,IRN,IR Iran,GK,Goalkeeper,285023_43817,https://digitalhub.fifa.com/transform/65922b90-e1f9-453b-aa7c-b436746fce3c/HOSSEINI-Hossein_314255,https://api.fifa.com/api/v3/picture/flags-sq-3/IRN,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
484073,Dominic Hyam,SCO,Scotland,DF,Defender,285023_43967,https://digitalhub.fifa.com/transform/ab423ff9-7286-4242-8898-6d24bf8f1749/HYAM-Dominic_484073,https://api.fifa.com/api/v3/picture/flags-sq-3/SCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
395860,Mahdy Soliman,EGY,Egypt,GK,Goalkeeper,285023_43855,https://digitalhub.fifa.com/transform/90b92e39-b717-40c5-a2ab-05616ca017c8/MAHDY-SOLIMAN_395860,https://api.fifa.com/api/v3/picture/flags-sq-3/EGY,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
447864,Borja Iglesias,ESP,Spain,FW,Forward,285023_43969,https://digitalhub.fifa.com/transform/e90fda84-dae1-44e9-b030-9ce63b11b2d4/IGLESIAS-Borja_447864,https://api.fifa.com/api/v3/picture/flags-sq-3/ESP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
494429,Danial Iri,IRN,IR Iran,DF,Defender,285023_43817,https://digitalhub.fifa.com/transform/4a94990d-e4cd-4291-922c-b5bbb8a3254f/IRI-Danial_494429,https://api.fifa.com/api/v3/picture/flags-sq-3/IRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
331135,Paul Izzo,AUS,Australia,GK,Goalkeeper,285023_43976,https://digitalhub.fifa.com/transform/b64e66f2-6c65-4a90-8f28-6fc699fcf5ce/IZZO-Paul_331135,https://api.fifa.com/api/v3/picture/flags-sq-3/AUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
448164,Kristijan Jakic,CRO,Croatia,DF,Defender,285023_43938,https://digitalhub.fifa.com/transform/8fdebc61-0e5a-4d33-bf9f-3dcb4b413f21/JAKIC-Kristijan_448164,https://api.fifa.com/api/v3/picture/flags-sq-3/CRO,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
486639,Tahsin Mohammed,QAT,Qatar,FW,Forward,285023_43834,https://digitalhub.fifa.com/transform/109e4fa0-f82a-4da0-8cf9-75d90a55b600/TAHSIN-JAMSHID_486639,https://api.fifa.com/api/v3/picture/flags-sq-3/QAT,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
397753,Jo Hyeonwoo,KOR,Korea Republic,GK,Goalkeeper,285023_43822,https://digitalhub.fifa.com/transform/15bfe432-3e69-4900-b736-50ee6fd20cb5/JO-Hyeonwoo_397753,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
483264,Viktor Johansson,SWE,Sweden,GK,Goalkeeper,285023_43970,https://digitalhub.fifa.com/transform/c311a4ac-f9ad-48d3-99dc-b9c53345d0f9/JOHANSSON-Viktor_483264,https://api.fifa.com/api/v3/picture/flags-sq-3/SWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
514639,Herman Johansson,SWE,Sweden,DF,Defender,285023_43970,https://digitalhub.fifa.com/transform/58eb2743-907e-4e6d-8020-28c8767e5cdc/JOHANSSON-Herman_514639,https://api.fifa.com/api/v3/picture/flags-sq-3/SWE,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
514070,Alfie Jones,CAN,Canada,DF,Defender,285023_43899,https://digitalhub.fifa.com/transform/59f64291-f9e7-4d71-82cd-e15eb9a91a1c/JONES-Alfie_514070,https://api.fifa.com/api/v3/picture/flags-sq-3/CAN,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
483990,David Jurasek,CZE,Czechia,DF,Defender,285023_43995,https://digitalhub.fifa.com/transform/4e32c53e-28e4-4757-ab4e-c7b18cee9bbf/JURASEK-David_483990,https://api.fifa.com/api/v3/picture/flags-sq-3/CZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
522842,Mladen Jurkas,BIH,Bosnia and Herzegovina,GK,Goalkeeper,285023_44037,https://digitalhub.fifa.com/transform/d568a177-8466-4ef0-89d6-990d70cac911/JURKAS-Mladen_522842,https://api.fifa.com/api/v3/picture/flags-sq-3/BIH,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
504200,Samukele Kabini,RSA,South Africa,DF,Defender,285023_43883,https://digitalhub.fifa.com/transform/29044a18-4871-49d0-af81-0b0887b148dd/KABINI-Samukelo_504200,https://api.fifa.com/api/v3/picture/flags-sq-3/RSA,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
336439,Gael Kakuta,COD,Congo DR,FW,Forward,285023_20014,https://digitalhub.fifa.com/transform/201587e3-e8f9-4201-9ee5-23931fd0f016/KAKUTA-Gael_336439,https://api.fifa.com/api/v3/picture/flags-sq-3/COD,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
398681,Ngolo Kante,FRA,France,MF,Midfielder,285023_43946,https://digitalhub.fifa.com/transform/355040a8-6b40-452b-92af-7c22f91cb87c/KANTE-Ngolo_398681,https://api.fifa.com/api/v3/picture/flags-sq-3/FRA,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
484862,Marvin Keller,SUI,Switzerland,GK,Goalkeeper,285023_43971,https://digitalhub.fifa.com/transform/4c9ca839-ca31-4d4c-a620-3a5117c5efa8/KELLER-Marvin_484862,https://api.fifa.com/api/v3/picture/flags-sq-3/SUI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
442429,Liam Kelly,SCO,Scotland,GK,Goalkeeper,285023_43967,https://digitalhub.fifa.com/transform/c1b8aa4f-e753-4748-915b-33661cc33845/KELLY-Liam_442429,https://api.fifa.com/api/v3/picture/flags-sq-3/SCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
418485,Kim Taehyeon,KOR,Korea Republic,DF,Defender,285023_43822,https://digitalhub.fifa.com/transform/34616f93-215c-4a2f-8fcc-4f22a8732d64/KIM-Taehyeon_418485,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0x,0.0
486259,Mohamed Kone,CIV,Côte d'Ivoire,GK,Goalkeeper,285023_43854,https://digitalhub.fifa.com/transform/937ed103-c12b-4931-83f1-ee615a67858e/HASSAN-ALTAMBAKTI_403335,https://api.fifa.com/api/v3/picture/flags-sq-3/CIV,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
448179,Dominik Kotarski,CRO,Croatia,GK,Goalkeeper,285023_43938,https://digitalhub.fifa.com/transform/4fb248c2-8d15-4415-ab5f-19bf997447ae/KOTARSKI-Dominik_448179,https://api.fifa.com/api/v3/picture/flags-sq-3/CRO,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
441171,Jan Kuchta,CZE,Czechia,FW,Forward,285023_43995,https://digitalhub.fifa.com/transform/e5ab58c0-de70-4e60-afdd-0cacec12decb/KUCHTA-Jan_441171,https://api.fifa.com/api/v3/picture/flags-sq-3/CZE,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
